	title	artist	album	albumArtist	likeStatus	averageRating	albumYear	albumType	duration_seconds
WH5RZD8eNcs	Why Do I Feel?	The Shaggs	Philosophy of the World	The Shaggs	INDIFFERENT		1969.0	Album	
k5T2kaFiFgg	My Pal Foot Foot	The Shaggs	Philosophy of the World	The Shaggs	INDIFFERENT		1969.0	Album	
PxITh9nqGN4	Who Are Parents?	The Shaggs	Philosophy of the World	The Shaggs	INDIFFERENT		1969.0	Album	
C1eDbwhooIE	That Little Sports Car	The Shaggs	Philosophy of the World	The Shaggs	INDIFFERENT		1969.0	Album	
4xawOpGQnuU	Leader Of The Pack	The Shangri-Las	The Best Of The Shangri-Las	The Shangri-Las	INDIFFERENT		1996.0	Album	
l1N5EYkPzFM	Alone (Why Must I Be Alone)	The Shepherd Sisters	Alone - Golden Classics	The Shepherd Sisters	INDIFFERENT		2012.0	Album	
epp1dQcEBOA	Will You Love Me Tomorrow	The Shirelles	Filth	Various Artists	INDIFFERENT		2013.0	Album	
n1XWvN3yUBk	Will You Love Me Tomorrow	The Shirelles	Only The Best of The Shirelles	The Shirelles	INDIFFERENT		2016.0	Album	
cENNxOOdytM	Will You Love Me Tomorrow	The Shirelles	Tonight's The Night	The Shirelles	INDIFFERENT		2009.0	Album	161.0
CqLZUhjvEgQ	It Will Stand	The Showmen	Everything I Do Gonh Be Funky (The Hit Songs & Productions 1957-1978)	Various Artists	INDIFFERENT		1957.0	Album	
Jg11NgWdXFs	Get a Job	The Silhouettes	Get a Job!	The Silhouettes	INDIFFERENT	4.6721311	1957.0	Single	
qtVvIfPx5y0	Midnight Hour	The Silvertones	Midnight Hour	The Silvertones	INDIFFERENT	4.352941	2011.0	Single	
rfADWL1JKyk	This Town	The Skints	FM	The Skints	INDIFFERENT		2015.0	Album	
ixUSDsxYu84	Learning to Swim	The Skints	Learning to Swim	The Skints	INDIFFERENT		2019.0	Single	
1BSD77zmkhI	Live East Die Young	The Skints	Part & Parcel (Recorded Delivery)	The Skints	INDIFFERENT		2012.0	Album	
RNa1neuFxKE	On a Mission	The Skints	Part & Parcel (Recorded Delivery)	The Skints	INDIFFERENT		2012.0	Album	
-YvCSeq3l2E	A Child Adrift	The Skygreen Leopards	Life And Love In Sparrow's Meadow	The Skygreen Leopards	INDIFFERENT		2005.0	Album	
RqaDVJZMCwM	"Since I Don't Have You (from ""American Graffiti"")"	The Skyliners	American Graffiti	Various Artists	INDIFFERENT		1973.0	Album	
CyYOXHqls0E	Since I Don't Have You	The Skyliners	Back To The 50's - Vol. 2	Various Artists	INDIFFERENT		2010.0	Album	
FxFBlLIp-E4	Since I Don't Have You	The Skyliners	The Skyliners: Greatest Hits	The Skyliners	INDIFFERENT		1986.0	Album	
Htz_U7073i0	X.Y.U.	The Smashing Pumpkins	Mellon Collie and the Infinite Sadness (Deluxe Edition)	The Smashing Pumpkins	INDIFFERENT	4.2404342	1995.0	Album	
GLHrnrXf95A	Why Are We Sleeping?	The Soft Machine	The Soft Machine (Remastered And Expanded)	The Soft Machine	INDIFFERENT		1968.0	Album	
uzirWrZd-Dw	Breathe the Fire	The Soft Moon	Breathe The Fire	The Soft Moon	INDIFFERENT		2010.0	Single	
BdJjP02lx-Y	Dirty Robber	The Sonics	Here Are The Sonics	The Sonics	INDIFFERENT	4.590909	1965.0	Album	
8Awg62QzRVI	Take A Heart (Stereo Version)	The Sorrows	Take a Heart	The Sorrows	INDIFFERENT		2010.0	Album	
AmVL-IF-QuQ	Nelson Mandela (2002 Remaster)	The Special AKA	In the Studio (2002 Remaster)	The Special AKA	INDIFFERENT		1984.0	Album	
pzxuJWJyOeo	Gangsters	The Specials	The Specials (Deluxe Version)	The Specials	INDIFFERENT		1979.0	Album	171.0
KSMVflSBKx8	The Rubberband Man	The Spinners	Happiness Is Being With The Spinners	Spinners	INDIFFERENT		1976.0	Album	
0xiTb0kYtOk	Could It Be I'm Falling In Love	The Spinners	Philly Soul Classics	Various Artists	INDIFFERENT	4.5472369	2018.0	Album	
NaMmX7OCyCA	Could It Be I'm Falling in Love	The Spinners	Spinners	Spinners	INDIFFERENT	4.773962	2005.0	Album	
jr_BSbEIvQs	More Today Than Yesterday	The Spiral Starecase	More Today Than Yesterday		INDIFFERENT				
XTYpf5rWMtw	Comin' Down	The Spyrals	Out of Sight	The Spyrals	INDIFFERENT	4.5789475	2013.0	Album	
AJ_6qAbiCfA	Dirty Water	The Standells	The Very Best Of The Standells	The Standells	INDIFFERENT	4.3423829	1998.0	Album	
Z2IU4qhtUS8	Hey Joe, Where You Gonna Go	The Standells	The Very Best Of The Standells	The Standells	INDIFFERENT	4.2660551	1998.0	Album	
kNDSkLmCjWw	Fun House (Take 5)	The Stooges	1970: The Complete Fun House Sessions	The Stooges	INDIFFERENT		2005.0	Album	467.0
JUqKUVpsuYU	Fun House	The Stooges	Funhouse	The Stooges	INDIFFERENT	4.6158538	1970.0	Album	
ZnjAeOea0Ig	Fun House	The Stooges	Funhouse (Deluxe Edition)	The Stooges	INDIFFERENT		1970.0	Album	
HUQrac5K254	Little Doll	The Stooges	The Stooges	The Stooges	INDIFFERENT	4.5999999	1969.0	Album	
Pbv2OIcA4dI	1969	The Stooges	The Stooges (Deluxe Edition)	The Stooges	INDIFFERENT	4.8070388	1969.0	Album	
jACDr41lcmk	Bad Motorcycle	The Storey Sisters	Cameo Parkway 1957-1967		INDIFFERENT				
mL69DoM0MuI	Midnight Summer Dream	The Stranglers	Feline	The Stranglers	INDIFFERENT		1981.0	Album	
ES4nBVwjpiU	Bad Decisions	The Strokes	The New Abnormal	The Strokes	INDIFFERENT	4.8013005	2020.0	Album	
3mKCMVQEQrI	My Ever Changing Moods (Single Version)	The Style Council	20th Century Masters: The Millennium Collection: Best Of Style Council	The Style Council	INDIFFERENT	4.2800002	2003.0	Album	
S646Cd5gIxY	My Ever Changing Moods (Single Version)	The Style Council	Greatest Hits (Digitally Remastered)	The Style Council	INDIFFERENT		2000.0	Album	
rZqd_9sTP3c	Birthday	The Sugarcubes	Life's Too Good	The Sugarcubes	INDIFFERENT		1988.0	Album	
BBfLzWQlPP0	Birthday	The Sugarcubes	Spellbound	Various Artists	INDIFFERENT		2022.0	Album	
SF5w6kp1lEY	72 Years	The Sunshine Fix	Age of the Sun	The Sunshine Fix	INDIFFERENT	5.0	2002.0	Album	
Ogenjk1I640	Age of the Sun	The Sunshine Fix	Age of the Sun	The Sunshine Fix	INDIFFERENT	5.0	2002.0	Album	
A9MwPMHEjNM	You Keep Me Hangin' On	The Supremes	Gold	The Supremes	INDIFFERENT		2005.0	Album	161.0
wC2eYgVCbWs	I Hear A Symphony (Mono Version)	The Supremes	I Hear A Symphony: Expanded Edition	The Supremes	INDIFFERENT		1966.0	Album	
FhDRZBvqzfk	Color My World Blue	The Supremes	The Supremes	The Supremes	INDIFFERENT		1975.0	Album	
oqGlBOUowpI	You Keep Me Hangin' On	The Supremes	The Supremes Sing Holland-Dozier-Holland	The Supremes	INDIFFERENT		1967.0	Album	
VhEbq0pbaVo	Come See About Me (Single Version / Mono)	The Supremes	Where Did Our Love Go?	The Supremes	INDIFFERENT	4.6358252	1964.0	Album	
kljZ6APQXqc	Baby Love (Single Version)	The Supremes	Where Did Our Love Go?	The Supremes	INDIFFERENT		1964.0	Album	
rJMx8wSnW64	Where Did Our Love Go (Single Version / Mono)	The Supremes	Where Did Our Love Go?	The Supremes	INDIFFERENT		1964.0	Album	
nSq9iiErWyE	Bicycle Tillie	The Swallows	50s Doo Wop Essentials	The Swallows	INDIFFERENT		2009.0	Album	
pcykgM0rt60	Jesus Is God's Atomic Bomb	The Swan Silvertones	The Swan Silvertones 1946-1951	The Swan Silvertones	INDIFFERENT		2005.0	Album	
_qi1k52G-h0	Sweet Inspiration	The Sweet Inspirations	The Sweet Inspirations	The Sweet Inspirations	INDIFFERENT		1967.0	Album	
Fl1XaWN11Xw	Frankenstein's Party	The Swingin' Phillies	#1 Novelty Hits of the '50s & '60s	Various Artists	INDIFFERENT		2018.0	Album	159.0
0-Xel2UIuYU	Good Golly Miss Molly	The Swinging Blue Jeans	The Very Best Of	The Swinging Blue Jeans	INDIFFERENT		2009.0	Album	
ZfQndu0y1hQ	Only One Can Win	The Sylvers	The Sylvers	The Sylvers	INDIFFERENT		1972.0	Album	
xMYRMrYK19c	The 80's	The Symposium	Drugs	The Symposium	INDIFFERENT	4.4953847	2014.0	Album	
hfTEE_aZQa0	Sagres	The Tallest Man On Earth	Dark Bird Is Home	The Tallest Man On Earth	INDIFFERENT	4.1168609	2015.0	Album	
lWRPImxByvQ	Treason (Single Version)	The Teardrop Explodes	Kilimanjaro (Deluxe Edition)	The Teardrop Explodes	INDIFFERENT		1980.0	Album	
0yqgF78mUFg	Day O!	The Techniques	Rock Steady Classics	The Techniques	INDIFFERENT		2015.0	Album	
0oA4MxXz9cU	Day O!	The Techniques	Rock Steady Classics	The Techniques	INDIFFERENT	4.2475247	2014.0	Album	
Gh8-dRe4yPU	I'm Not a Juvenile Delinquent	The Teenagers	Doo Wop Classics Vol. 7	Various Artists	INDIFFERENT		2003.0	Album	
SC7Dho0Wxq8	Everybody Loves My Baby	The Temperance Seven	The Writing On The Wall	The Temperance Seven	INDIFFERENT		2007.0	Album	
_ObVQPBD0Uw	Ain't Too Proud To Beg	The Temptations	50th Anniversary: The Singles Collection 1961-1971	The Temptations	INDIFFERENT		2011.0	Album	
8fguIehzYQo	Ain't Too Proud To Beg	The Temptations	Gettin' Ready (Expanded Edition)	The Temptations	INDIFFERENT	4.7311063	1966.0	Album	
CAZoXR99-mw	Power (Single Version)	The Temptations	Gold	The Temptations	INDIFFERENT		2002.0	Album	
yKEZVOoR--E	Ain't Too Proud To Beg	The Temptations	Hitsville USA - The Motown Singles Collection 1959-1971	Various Artists	INDIFFERENT		1992.0	Album	
xq7rALRVvFE	Ball Of Confusion (That's What The World Is Today) (Single Version / Mono)	The Temptations	Hitsville USA - The Motown Singles Collection 1959-1971	Various Artists	INDIFFERENT		1992.0	Album	
qjyrV6s-5zM	Get Ready (Mono Single)	The Temptations	The Complete Motown Singles, Vol. 6: 1966	Various Artists	INDIFFERENT		2006.0	Album	
3jqHdZi3EYU	Treat Her Like A Lady	The Temptations	Truly For You	The Temptations	INDIFFERENT		1984.0	Album	
ls6N_pmM9TY	When Will I See You Again	The Three Degrees	The Three Degrees	The Three Degrees	INDIFFERENT		1973.0	Album	
fEJiF3Q2uv0	Graveyard Cha Cha	The Three Ds	Graveyard Cha Cha	The Three Ds	INDIFFERENT		1959.0	Single	
yWlBIZ-5aLQ	Subway (Smokey Pokey World) (2019 Mono Remaster)	The Tickle	Subway	The Tickle	INDIFFERENT		1967.0	Single	161.0
Vfn9RgHOkv8	From Sofia	The Tolka Hot Club	From Sofia	The Tolka Hot Club	INDIFFERENT		2018.0	Single	
SKN2pT2W9ZY	Wheat Kings	The Tragically Hip	Fully Completely	The Tragically Hip	INDIFFERENT		1992.0	Album	
q2yMkM0_18Y	Scared (Live)	The Tragically Hip	Live Between Us	The Tragically Hip	INDIFFERENT		1996.0	Album	
pG8TyIEAqps	Disco Inferno	The Trammps	Playlist: The Best Of The Trammps	The Trammps	INDIFFERENT		2016.0	Album	216.0
cWqcgPmCbDQ	Disco Inferno	The Trammps	Saturday Night Fever	Various Artists	INDIFFERENT		1977.0	Album	650.0
G1NM8iYbRUY	Silence is Golden	The Tremeloes	Década Quente	Various Artists	INDIFFERENT		1996.0	Album	192.0
hSXBvLxIS5c	Here Comes My Baby	The Tremeloes	Here Comes My Baby : The Ultimate Collection	The Tremeloes	INDIFFERENT		2004.0	Album	
QBseYOGeJn8	Here Comes My Baby	The Tremeloes	The Best of The Tremeloes, Vol. 1	The Tremeloes	INDIFFERENT	4.4371858	2015.0	Album	
v4GVHiOIF-U	Silence Is Golden	The Tremeloes	The Best of The Tremeloes, Vol. 2	The Tremeloes	INDIFFERENT	4.0389171	2015.0	Album	
1tyeTfkzUrY	When You Dance	The Turbans	Doo Wop For Lovers	Various Artists	INDIFFERENT		2013.0	Album	180.0
LxHg0lik9l8	I Won't Be Your Fool Anymore	The Turbans	The Best of The Turbans	The Turbans	INDIFFERENT		1994.0	Album	
QXjl8F7vNwE	I Won't Be Your Fool Anymore	The Turbans	The Turbans and the Mellow-Kings Doo Wop Hits, Vol. 2	The Turbans	INDIFFERENT		2015.0	Album	
AIVvQdoJdGE	She'd Rather Be With Me	The Turtles	Happy Together	The Turtles	INDIFFERENT	4.3826604	1967.0	Album	
lP36eq5LFho	She'd Rather Be with Me	The Turtles	Happy Together (Deluxe Version)	The Turtles	INDIFFERENT		1967.0	Album	138.0
Ry0cDwjnEew	Another Bed	The Twilight Sad	No One Can Ever Know	The Twilight Sad	INDIFFERENT		2012.0	Album	
8FfD61qPVqw	Enter Zion	The Twinkle Brothers	Enter Zion	The Twinkle Brothers	INDIFFERENT		1984.0	Album	
FaYGlE9lHOw	So Much In Love	The Tymes	So Much In Love	The Tymes	INDIFFERENT		1963.0	Album	
Ux7QWVIkpXA	Somewhere	The Tymes	Somewhere	The Tymes	INDIFFERENT		1964.0	Album	
l5H5i1oZzc4	Ms. Grace	The Tymes	Trustmaker	The Tymes	INDIFFERENT		1974.0	Album	
M0c2vkyaYbA	July	The UFO Club	The UFO Club	The UFO Club	INDIFFERENT	4.219512	2012.0	Album	
KrEhEMZNU_Y	Natalie	The UFO Club	The UFO Club	The UFO Club	INDIFFERENT	4.478261	2012.0	Album	
ZTpEpXXqHEc	Red Flames	The Underbelly	Mo' Record Kicks!	Various Artists	INDIFFERENT		2010.0	Album	
hY4Lqy6ef_k	Good Luck	The Undercover Dream Lovers	Good Luck	The Undercover Dream Lovers	INDIFFERENT		2016.0	Single	
EolHCNgpqjM	Family Entertainment	The Undertones	The Undertones	The Undertones	INDIFFERENT		1979.0	Album	
qd9zCTPahqk	Smiling Faces Sometimes	The Undisputed Truth	The Undisputed Truth	The Undisputed Truth	INDIFFERENT		1971.0	Album	
I1Y7cukyuf0	Watch This Sound	The Uniques	Watch This Sound	The Uniques	INDIFFERENT	4.5876288	1998.0	Album	
wCsFkhVGatc	Big Pussy Sally	The Upsetters	Lee 'Scratch' Perry & The Upsetters: Super Ape & Return of the Super Ape	"Lee ""Scratch"" Perry"	INDIFFERENT		2016.0	Album	
zVzyqph6dKU	In Love With Today	The Users	Kicks in Style - Classic Uk Punk 1976-1979	The Users	INDIFFERENT		2013.0	Album	
mfLbq3Hl2as	Dying For It	The Vaselines	Enter The Vaselines (Deluxe Edition)	The Vaselines	INDIFFERENT		2009.0	Album	
0_IEOUIpAAw	Rory Rides Me Raw	The Vaselines	Enter The Vaselines (Deluxe Edition)	The Vaselines	INDIFFERENT		2009.0	Album	
_p5iw64Xh40	Son Of A Gun	The Vaselines	Enter The Vaselines (Deluxe Edition)	The Vaselines	INDIFFERENT		2009.0	Album	
p2wGu3VjmNo	Molly's Lips	The Vaselines	Enter The Vaselines (Deluxe Edition)	The Vaselines	INDIFFERENT		2009.0	Album	
yLzq0xvfb_M	I'm Waiting for the Man (Live)	The Velvet Underground	MCMXCIII (Live)	The Velvet Underground	INDIFFERENT		1993.0	Album	
1AtYamLjsmw	All Tomorrow's Parties (Mono Single Version)	The Velvet Underground	Peel Slowly And See 1965-1969	The Velvet Underground	INDIFFERENT		1995.0	Album	
l9_aVPwDNzc	I'll Be Your Mirror	The Velvet Underground	The Velvet Underground & Nico (45th Anniversary / Super Deluxe Edition)	The Velvet Underground	INDIFFERENT	4.7544756	1967.0	Album	
1PreKtsgoUM	I'm Sticking With You	The Velvet Underground	V.U.	The Velvet Underground	INDIFFERENT		1985.0	Album	
WTbS0R1Xhgc	Slaughter On Tenth Avenue	The Ventures	Walk - Don't Run: The Best Of The Ventures	The Ventures	INDIFFERENT		1990.0	Album	142.0
xbjQc8qnyHg	Slaughter On Tenth Avenue	The Ventures	Walk Don't Run - The Ventures	The Ventures	INDIFFERENT	5.0	2016.0	Album	
4OWAJKanEmM	Death and the Maiden	The Verlaines	Tuatara	Various Artists	INDIFFERENT		1986.0	Album	
lGU2HlfiGHk	The Freshmen (Pop Mix)	The Verve Pipe	Platinum & Gold Collection	The Verve Pipe	INDIFFERENT		2004.0	Album	
aVcEVU67k6U	Pretty Baby	The Vibes	Let's Mix Rock & Roll, Vol. 4	Various Artists	INDIFFERENT		2018.0	Album	
1nwF8fLHvQc	Automatic Lover	The Vibrators	Sonic Reducer	The Vibrators	INDIFFERENT	4.6460176	2007.0	Single	
jUyklnWFnbI	Five O'Clock World	The Vogues	Rock n' Roll Master: The Vogues	The Vogues	INDIFFERENT	4.5677323	2015.0	EP	
8FRS1limCSM	You're The One	The Vogues	The Vogues Greatest Hits	The Vogues	INDIFFERENT		2015.0	EP	129.0
5bWVmrxmQoY	Five O'Clock World	The Vogues	"Very Much ""In"" - [The Dave Cash Collection]"	The Vogues	INDIFFERENT		2011.0	Album	124.0
hKbDxGYp_ho	Takes Two to Make a Home	The Voices & The Hollywood Flames	Doo-Wop from Dolphin's of Hollywood #1	Various Artists	INDIFFERENT		2016.0	Album	
i5GmbBtvYpk	Nite Flights	The Walker Brothers	Nite Flights	The Walker Brothers	INDIFFERENT		1978.0	Album	
ASzhmXCzoWg	The Sun Ain't Gonna Shine Anymore	The Walker Brothers	Portrait (Deluxe Edition)	The Walker Brothers	INDIFFERENT		1966.0	Album	
Ya9oey_-NH0	Autumn Leaves	The Walters	Young Men	The Walters	INDIFFERENT	4.7280116	2015.0	EP	
yjCDNemTBF4	Sweet Marie	The Walters	Young Men	The Walters	INDIFFERENT	4.6374245	2015.0	EP	
ZQa16v3l2Tk	I Was There	The War On Drugs	Slave Ambient	The War On Drugs	INDIFFERENT	4.145493	2011.0	Album	
JPkbNEMIQp0	Love Like There's No Tomorrow	The War and Treaty	Healing Tide	The War and Treaty	INDIFFERENT	4.5649748	2018.0	Album	
dZFFNc56kPw	MONEY	The Warning	ERROR	The Warning	INDIFFERENT		2022.0	Album	195.0
NlfysPfqWWk	Goodnight Irene	The Weavers	Music Music Music	Various Artists	INDIFFERENT		2003.0	Album	
-2I4BVCmUdE	Goodnight Irene	The Weavers	Vanguard Folk Sampler	Various Artists	INDIFFERENT	4.2328768	1996.0	Album	
AS72-rCzPyo	Leiyla	The West Coast Pop Art Experimental Band	Part One	The West Coast Pop Art Experimental Band	INDIFFERENT		1967.0	Album	
OdNobD3QSpk	Tonight	The Whispers	Love for Love	The Whispers	INDIFFERENT		1983.0	Album	
oSOkG6SCAiU	Join Together	The Who	20th Century Masters: The Millennium Collection: Best Of The Who	The Who	INDIFFERENT		1999.0	Album	265.0
zTJ52cerEnQ	Won't Get Fooled Again (Live at Live Aid, Wembley Stadium, 13th July 1985)	The Who	Live Aid (Live, 13th July 1985)	Various Artists	INDIFFERENT		2018.0	Album	
K7KgA2cqdoo	Won't Get Fooled Again (Live At Shepperton Studios)	The Who	The Kids Are Alright	The Who	INDIFFERENT		1979.0	Album	
Hu8NtkE0xkg	Sparks (Live At Woodstock)	The Who	The Kids Are Alright	The Who	INDIFFERENT		1979.0	Album	
mx_n0-5ob0Y	See Me, Feel Me (Live At Woodstock)	The Who	The Kids Are Alright	The Who	INDIFFERENT		1979.0	Album	
O-1ll7XKev4	A Quick One (While He's Away) (Live)	The Who	The Rolling Stones Rock And Roll Circus	Various Artists	INDIFFERENT		1968.0	Album	
PlfzJmL-Zg0	Summertime Blues	The Who	The Who Sell Out (Super Deluxe)	The Who	INDIFFERENT		1967.0	Album	
RNpELfqORzs	A Legal Matter (Mono Version)	The Who	The Who Sings My Generation (U.S. Version)	The Who	INDIFFERENT	3.9186046	1965.0	Album	
KfUpjZAEH9Y	1921	The Who	Tommy (Deluxe Edition)	The Who	INDIFFERENT		1969.0	Album	
0jyzotKDrAM	Shapes Of Things	The Yardbirds	Classic Yardbirds (Vol. 1)	The Yardbirds	INDIFFERENT	4.1466665	2011.0	Album	
4QQxvyeJJs8	Here 'Tis (Live at the Marquee Club, 1964 - 2015 Remaster) (feat. Eric Clapton)	The Yardbirds	Five Live Yardbirds (Live at the Marquee Club, London 1964 - 2015 Remaster)	The Yardbirds	INDIFFERENT		1964.0	Album	
0J9xlYDDjko	Over Under Sideways Down (The Stereo Album)	The Yardbirds	Roger the Engineer	The Yardbirds	INDIFFERENT		2009.0	Album	
PIW-Bn_FHLk	Heart Full of Soul	The Yardbirds	The Essential Yardbirds	Yardbirds	INDIFFERENT	4.1906157	2012.0	Album	
e-5lMWZcusY	Heart Full of Soul	The Yardbirds	The Very Best Of	Yardbirds	INDIFFERENT		2004.0	Album	
iaTmaehaaak	Phoebis Cluster	The Young	Voyagers Of Legend	The Young	INDIFFERENT		2010.0	Album	
ecDVN9zR34Y	Good Lovin' (Single Version)	The Young Rascals	The Rascals: Essentials	The Rascals	INDIFFERENT		2002.0	Album	
IwxpeuR9iKM	The Mad Scientist	The Zanies	Make Mine Mondo!		INDIFFERENT				
LAk3Kj-iysA	This Will Be Our Year (Mono Version)	The Zombies	The Original Studio Recordings, Vol. 4	The Zombies	INDIFFERENT		2003.0	Album	
Wo-FNklh08E	This Will Be Our Year (Mono Version)	The Zombies	The Original Studio Recordings, Vol. 4	The Zombies	INDIFFERENT		2007.0	Album	130.0
4hpx6WuIbYI	Angels	The xx	Angels	The xx	INDIFFERENT	4.6874886	2012.0	Single	
qAla9TdIvhA	Chained (LIAR Remix)	The xx	Chained (LIAR Remix)	The xx	INDIFFERENT	4.5555553	2013.0	Single	
-i-SA_mHcgE	Try	The xx	Coexist	The xx	INDIFFERENT		2012.0	Album	
wPiLzo0hwoY	Pleasure Blimps	Thee Oh Sees	Castlemania	Thee Oh Sees	INDIFFERENT	4.4375	2011.0	Album	
VhqHlUQKc58	The Sun Goes All Around	Thee Oh Sees	Dog Poison	Thee Oh Sees	INDIFFERENT		2009.0	Album	
GT3_v2wzWAo	Destroyed Fortress Reappears	Thee Oh Sees	Help	Thee Oh Sees	INDIFFERENT	4.6500001	2009.0	Album	
8nQsbxv37Lw	Heart Worm (Live)	Thee Oh Sees	Levitation Sessions (Live)	Thee Oh Sees	INDIFFERENT		2020.0	Album	
qsEn7X2XknU	Turned Out Light	Thee Oh Sees	Mutilator Defeated At Last	Thee Oh Sees	INDIFFERENT	4.6513319	2015.0	Album	
o0MCG9LDeGo	Rogue Planet	Thee Oh Sees	Mutilator Defeated At Last	Thee Oh Sees	INDIFFERENT	4.7942123	2015.0	Album	
DAG1fKJvIAQ	Web	Thee Oh Sees	Mutilator Defeated At Last	Thee Oh Sees	INDIFFERENT	4.8461537	2015.0	Album	
cLnV6EoPB5w	Goodnight Baby	Thee Oh Sees	Putrifiers II	Thee Oh Sees	INDIFFERENT	4.5056181	2012.0	Album	
siGEJ9D8-gg	Dead End Friends	Them Crooked Vultures	Them Crooked Vultures	Them Crooked Vultures	INDIFFERENT		2009.0	Album	
tgCRYKFE8yY	Easy Snapping	Theophilus Beckford	Rudeboy - Ska Bluebeat Classics, Vol. 15	Various Artists	INDIFFERENT		2013.0	Album	
5rHRd6Cl-tQ	Istanbul (Not Constantinople)	They Might Be Giants	Flood	They Might Be Giants	INDIFFERENT	4.8024402	1990.0	Album	
53YYph6Edd0	Marching The Hate Machines (Into The Sun) (feat. The Flaming Lips)	Thievery Corporation	The Cosmic Game	Thievery Corporation	INDIFFERENT		2005.0	Album	
W9IXcPeMcpI	Bad Reputation	Thin Lizzy	Bad Reputation	Thin Lizzy	INDIFFERENT		1977.0	Album	
MRDuF3-ml-o	Waiting for an Alibi	Thin Lizzy	Black Rose: A Rock Legend	Thin Lizzy	INDIFFERENT		1979.0	Album	
mI8wX-lTsF8	The Rocker	Thin Lizzy	Dedication: The Very Best Of Thin Lizzy	Thin Lizzy	INDIFFERENT		1991.0	Album	311.0
GtpdIsWYt5Y	Angel From The Coast	Thin Lizzy	Jailbreak	Thin Lizzy	INDIFFERENT		1976.0	Album	
DgpARCtjTg4	Romeo And The Lonely Girl	Thin Lizzy	Jailbreak	Thin Lizzy	INDIFFERENT		1976.0	Album	
2Rby6u-KCwE	Emerald	Thin Lizzy	Jailbreak	Thin Lizzy	INDIFFERENT		1976.0	Album	
nQjp0an5cO0	Warriors	Thin Lizzy	Jailbreak	Thin Lizzy	INDIFFERENT		1976.0	Album	
VOOgEjf72Jo	Jailbreak (BBC Session 12/02/76)	Thin Lizzy	Jailbreak (Deluxe Edition)	Thin Lizzy	INDIFFERENT		1976.0	Album	243.0
5HYQzDpBGIA	Don't Believe A Word	Thin Lizzy	Johnny The Fox (Deluxe Edition)	Thin Lizzy	INDIFFERENT		1976.0	Album	
Uikcf2fBnS8	Renegade	Thin Lizzy	Renegade	Thin Lizzy	INDIFFERENT		1981.0	Album	
SAlAuGMLhXc	Slow Motion (2006 Remaster)	Third Eye Blind	A Collection	Third Eye Blind	INDIFFERENT		2006.0	Album	
ArZTeT-Bh_c	Keep Going	This Is the Kit	Off Off On	This Is the Kit	INDIFFERENT	4.816092	2020.0	Album	
odV-jKHDevI	Europa And The Pirate Twins (2009 Remastered Version)	Thomas Dolby	The Golden Age Of Wireless	Thomas Dolby	INDIFFERENT		1982.0	Album	
2vLC5CqH5XI	Tragedy	Thomas Wayne @ the Delons	Tragedy	Thomas Wayne @ the DeLons	INDIFFERENT		1959.0	Single	
vXPdetEugDo	I'll Be Yours	Those Dancing Days	Daydreams & Nightmares (Bonus Version)	Those Dancing Days	INDIFFERENT		2000.0	Album	
-TRQVhjQnO8	Booze Party	Three Aces & A Joker	The Rum Diary	Various Artists	INDIFFERENT		2011.0	Album	
t5irfFgRgIA	Eli's Coming (Single Version)	Three Dog Night	20th Century Masters: The Millennium Collection: Best Of Three Dog Night	Three Dog Night	INDIFFERENT		2000.0	Album	
SlWrMpV1vy0	Shambala (Single Version)	Three Dog Night	20th Century Masters: The Millennium Collection: Best Of Three Dog Night	Three Dog Night	INDIFFERENT		2000.0	Album	
lZ1KBCSkH_Q	Mama Told Me (Not To Come) (Single Version)	Three Dog Night	20th Century Masters: The Millennium Collection: Best Of Three Dog Night	Three Dog Night	INDIFFERENT		2000.0	Album	200.0
o0NmCA9efi0	An Old Fashioned Love Song	Three Dog Night	Celebrate: The Three Dog Night Story, 1965–1975	Three Dog Night	INDIFFERENT	4.7796373	1993.0	Album	
AjeNUDvz7hY	Celebrate	Three Dog Night	Suitable For Framing	Three Dog Night	INDIFFERENT	4.4540682	1969.0	Album	
I5EZy3ZnLDs	Out In The Country	Three Dog Night	Three Dog Night - The Complete Hit Singles	Three Dog Night	INDIFFERENT		2004.0	Album	188.0
NjwK_04cn3g	Very Best Friend	Thunderbitch	Thunderbitch	Thunderbitch	INDIFFERENT	4.456604	2015.0	Album	
0mZsFNDBay4	Tokyo	Thundercat	Drunk	Thundercat	INDIFFERENT	4.6403556	2017.0	Album	
Ud0xseP0XAc	Outlaw Heart	Tiger Army	Tiger Army	Tiger Army	INDIFFERENT		1999.0	Album	
cYxc006oIdc	Twenty Flight Rock	Tiger Army	Tiger Army	Tiger Army	INDIFFERENT		1999.0	Album	
a7mDAtnuZeg	Foolish	Tijuana Panthers	Poster	Tijuana Panthers	INDIFFERENT		2015.0	Album	
p4vPXGOLyDI	Save Your Love for Me	Till Brönner	On Vacation	Till Brönner	INDIFFERENT	4.6407447	2020.0	Album	
ydW0PEeybJ8	Pleasant Street	Tim Buckley	Goodbye And Hello	Tim Buckley	INDIFFERENT		1967.0	Album	
Acbn7pSo10Y	Honey Man	Tim Buckley	The Dream Belongs To Me	Tim Buckley	INDIFFERENT		2001.0	Album	
