videoId	title	album	artist
x4vsYjXKAtI	Kingdom Of Rust	Kingdom Of Rust	Doves
GTUU-qPuR4w	Sharing The Night Together	Pleasure & Pain	Dr. Hook
I36hTutWDwo	"The Cover of ""Rolling Stone"""	Sloppy Seconds	Dr. Hook & The Medicine Show
grzL8THFlUs	Right Place Wrong Time	The Atco Albums Collection	Dr. John
gMFsPGpNWPQ	Mama Roux	Gris Gris	Dr. John
ijZUoSsnRPU	Gris-Gris Gumbo Ya Ya	Gris Gris	Dr. John
oMH_5v94pow	Long Division	Modern Mirror	Drab Majesty
WQuqkVDglBI	Oxytocin	Modern Mirror	Drab Majesty
bwDee42aziU	Out of Sequence	Modern Mirror	Drab Majesty
9oprrVlXh_I	Sarawan Chhan Penh Boromei	Drakkar	Drakkar
SouEkweKBTQ	We Pray (feat. Popcaan)	Now I Rise	Dre Island
ggW1e7ntIYo	Perfectly Out Of Place	Perfectly Out Of Place	Dreams We've Had
ynoIRDvssvY	Under Sea Disturbances	Harnessed the Storm	Drexciya
CgClQpNmkE0	Ease It Halen	Delaware	Drop Nineteens
Vgm1Ao5P46s	Kick The Tragedy	Delaware	Drop Nineteens
pMgHX2dhVlE	I'm Shipping Up To Boston	The Warrior's Code	Dropkick Murphys
srG9hIY6Edg	Johnny, I Hardly Knew Ya	The Meanest Of Times	Dropkick Murphys
nab3G-SA4HQ	Can You Feel Me	Can You Feel Me	Dru Down
8vfq8fXpn1E	ae	ae	Drum & Lace
nNyzUyEdpn8	Feel Something	Halfway EP	DuBeats
pZC82a-2eo0	Traveller	Traveller	Dualizm
ykUX-Dco9os	Three-30 Blues	Have 'Twangy' Guitar Will Travel	Duane Eddy
UEQvxB_5jT8	Letter of Intent	The Flower Lane	Ducktails
DneDQCIn9Kk	In the Hallway	Jersey Devil	Ducktails
BHoIk9F5FFA	Spring	Landscapes	Ducktails
zZFHzvosWdI	Before Kiddos Bath	Quantum Leap	Dumbo Gets Mad
dEpablHH_y4	United Nations Stomp	Where Do We Go From Here	Dumpstaphunk
SdCzktvFTFY	White Water	Last Line	Dustin Tebbutt
I6uiYE_xL-k	I Only Want To Be With You (Mono)	The Very Best Of Dusty Springfield	Dusty Springfield
VIRxb7I7RrI	I Only Want To Be With You (Mono)	20th Century Masters - The Millennium Collection: The Best of Dusty Springfield	Dusty Springfield
khszoAAnNGQ	Son Of A Preacher Man (Live On The Ed Sullivan Show, November 24, 1968)	Son Of A Preacher Man (Live On The Ed Sullivan Show, November 24, 1968)	Dusty Springfield
WQMeSud-jIg	Willie & Laura Mae Jones	Dusty In Memphis [Deluxe Edition]	Dusty Springfield
lj5zM15YJwU	Lazy	Duñe x Crayon	Duñe
puMwbXuI97Q	Lovin' And Losin' You	Needless Freaking	Dwayne Ford
lJFu8nijjMA	Sunglasses After Dark	Sunglasses After Dark	Dwight Pullen
qwROXJSJ8Dk	Fantasy	Fantasy	DyE
S4FGS09dWGk	I Don't Want to Be a Freak (But I Can't Help Myself)	Dynasty: The Best of...	Dynasty
yUaKyUx_c7A	Here I Am	The Second Adventure	Dynasty
9tv6-f4ruN8	Tell Me When to Go (feat. Keak da Sneak)	My Ghetto Report Card	E-40
varvESwSQX4	U and Dat (feat. T. Pain & Kandi Girl)	My Ghetto Report Card	E-40
OpuekHoLOMM	Million Dollar Spot (feat. 2Pac & B-Legit)	Tha Hall Of Game	E-40
TggR0gbPsb8	Rapper's Ball (feat. Too $hort & K-Ci)	Tha Hall Of Game	E-40
OP9v0UIeBec	Novocaine For The Soul	Beautiful Freak	EELS
P1lY_o71VHI	So Wat Cha Sayin'	Old School Hip Hop	EPMD
-4ZMlaMakZw	So Wat Cha Sayin'	Best Of	EPMD
Oyzc4-SNZSM	At Heart	ERAAS	ERAAS
Z2B7HY9Jjz0	Seasons	Infinity: Sankopha & 87	EZRAKH
KkCQDo47Dpk	I Can't Tell You Why	Their Greatest Hits, Volumes 1 & 2	Eagles
SXm8RsyInHQ	In the City	The Very Best Of Eagles	Eagles
YWkkZcQcb5Q	I Can't Tell You Why	Legacy	Eagles
YVpiCGltvVI	Be-Bop-Blues	Hep Cat Rockabilly	Earl Epps
wrmHapuVIxk	This World Today	Earth, Wind & Fire	Earth Wind & Fire
RzjfWSjNWGE	Keep Your Head to the Sky	Playlist: A Musical Journey Through Black Music	Earth, Wind & Fire
b9qhI9a4bZI	Earth, Wind & Fire	Spirit	Earth, Wind & Fire
Xa6xLDlFn6M	I'd Rathe Be Burned As a Witch	Bad But Beautiful	Eartha Kitt
e2_W9B1WDbU	St. Louis Blues	Miss Kitt To You	Eartha Kitt
g81O70Lo4Dw	Thursday's Child	Thursday's Child	Eartha Kitt
Fc-PuHmzQb0	Renaissance	Crusade	Eastern Odyssey
ZFpAmIYJvy0	Renaissance	Crusade	Eastern Odyssey
QQo8nAsZL2E	daydreams	daydreams	Easy Life
0EH24XbYU-Q	Thinking of the USA	1977: The Year Punk Broke	Eater
LADZAGwBxOs	Thinking of the USA	The Complete Eater	Eater
LQAkM-j1xX4	Mogofindeou-Sopeunte (Get Together)	Eboni Band	Eboni Band
2hiag2iCEEk	Bedbugs and Ballyhoo	Echo & The Bunnymen	Echo And The Bunnymen
7J51vQ0KLBg	Seven Seas	Ocean Rain	Echo And The Bunnymen
eSfGEaxSdEQ	My White Devil	Porcupine (Expanded) [2004 Remaster]	Echo And The Bunnymen
Q2M8hLZ2ESs	Lips Like Sugar	Echo & The Bunnymen	Echo And The Bunnymen
ozxFQbGICik	Kookie Kookie (Lend Me Your Comb)	Gems From 1957-1962, Vol. 6	Edd 'Kookie' Byrnes
sRaa9loXllY	Twenty Flight Rock	Deluxe: Greatest Hits - Eddie Cochran	Eddie Cochran
cGcYjUj_dFE	C'mon Everybody (Mono)	Portait of a Legend	Eddie Cochran
6Ek867N4mjA	Twenty Flight Rock	Elvis Presley, Little Richard, Buddy Holly… 100 Hits 50'	Eddie Cochran
VZYR5Xve7aw	Summertime Blues	The Best Of Eddie Cochran	Eddie Cochran
PAr4GItDmeI	Summertime Blues	Twenty Flight Rock	Eddie Cochran
AlmRBpWVUDk	Summertimes Blues (Live1959)	History - 100 Masterpieces	Eddie Cochran
Hi36ukbbTbw	Somethin’ Else	Deluxe: Greatest Hits - Eddie Cochran	Eddie Cochran
rPR-eJloB4s	Milk Cow Blues	One Minute to One with Eddie Cochran & Friends, Vol. 2	Eddie Cochran
1WliV83gaA8	Twenty Flight Rock	Great Hits of 1956, Vol. 3	Eddie Cochran
Oy-JLPpNte4	I Need You Now (2001 Remastered)	Greatest Hits	Eddie Fisher
aP9ogpQpbRQ	On A Saturday Night	Rare Stamps	Eddie Floyd
a9_spFcZkR4	Canadian Sunset (Single Version)	Canadian Sunset (Expanded Edition)	Eddie Heywood
lRpHw4XthlA	Girl You Need A Change Of Mind	People... Hold On	Eddie Kendricks
cQoSXjqZtXY	Boogie Down (Single Version)	Hitsville USA, The Motown Collection 1972-1992	Eddie Kendricks
nlHHwrBtW_M	Day By Day	People... Hold On	Eddie Kendricks
L-AkCwEa6LM	Suspicions (2008 Version)	Loveline	Eddie Rabbitt
HFwsONQdthI	Love Grows (Where My Rosemary Goes)	Love Grows (Where My Rosemary Goes) & Other Gems	Edison Lighthouse
Ep6ExyiAzWs	Padam padam	Éternelle	Edith Piaf
cpH3ux3Cg8s	Child	Here	Edward Sharpe & The Magnetic Zeros
0WTkaSBUryk	Do You Remember	Skidip	Eek-A-Mouse
lkNC1f2shQg	Fresh Blood	Hombre Lobo	Eels
m24eLEjH1QQ	Sud e magia (Tappeto aerofoni)	Sud e magia	Egisto Macchi
NubAIUYg01M	No Worries	No Worries	Ehrling
W8mjm-5tup4	Detroit Twice	Sounding Out the City	El Michels Affair
AIusxKZHiKQ	close (feat. Helado Negro)	acts of rebellion	Ela Minus
UqiemFNeprQ	Lost Sight	Bedtime Stories II	Elaquent
b7I2sNJsh9o	Dutch Canadian	Oldies	Elaquent
xda2RU_SWNY	I'm Alive	Xanadu	Electric Light Orchestra
Rn3JXKMsXgk	Setting Sun	Elephant Stone	Elephant Stone
f9G-J2Jwwv4	Step Through the Portal	When the Red King Comes	Elf Power
eXlhgEdOvQs	Surgery	Vainly Clutching at Phantom Limbs	Elf Power
WnqdS1827cM	Wings of Light	The Winter Is Coming	Elf Power
odEojdi88TA	Wings of Light	The Winter Is Coming	Elf Power
l7bVJcKnx70	The Arrow Flies Close	When the Red King Comes	Elf Power
Xv6bxrZbCFw	Summary Of All My Dreams	Elisa Waut	Elisa Waut
SAa4teWb0rU	Blue Skies	Get Happy! (Expanded Edition)	Ella Fitzgerald
pud5nb37fVs	Let's Do It (Let's Fall In Love)	Ella And Louis Again	Ella Fitzgerald
0_Ub48lF9CM	Cheek to Cheek	Unforgettable Jazz - 25 Greatest Hits	Ella Fitzgerald
lGfeCe0DHtI	Cheek To Cheek	Ella and Louis	Ella Fitzgerald
J5HYiOccpJo	Let's Do It (Let's Fall in Love)	Ella and Louis Again	Ella Fitzgerald
B5eLyA1Wt8c	Rollin And Tumblin	Dust My Broom	Elmore James
czFfao5oc8w	(I) Done Somebody Wrong	Red Hot Blues (Digitally Remastered)	Elmore James
RYwJ2NM36Gk	Rock-n-Bones	I Still Hate CD's: Norton Records 45 RPM Singles Collection, Vol. 2	Elroy Dietzel
nq4J_n6vMYo	Madman Across The Water	Madman Across The Water	Elton John
bZnFi_5tcDk	Crocodile Rock (Live)	One Night Only (The Greatest Hits)	Elton John
wb2B966IOfM	My Father's Gun	Tumbleweed Connection	Elton John
sOF6_kHBkyg	Philadelphia Freedom	Goodbye Yellow Brick Road (40th Anniversary Celebration / Super Deluxe)	Elton John
AhnZEmnuzgM	Saturday Night's Alright For Fighting	Goodbye Yellow Brick Road	Elton John
WZJAonsxf4Q	Dad Gum Ya Hide, Boy	The Elvin Bishop Group (Expanded Edition)	Elvin Bishop Group
yQcvZOJeiAY	Why Don't You Love Me (Like You Used To Do)?	Almost Blue	Elvis Costello 
f2Gr6j3Tdh0	Honey Hush	Almost Blue	Elvis Costello 
KabskY4osBw	Pump It Up (2021 Remaster)	This Year's Model (2021 Remaster)	Elvis Costello & The Attractions
HWmLhhjzoLA	Accidents Will Happen	Armed Forces	Elvis Costello & The Attractions
k7dboPDLLNs	Milkcow Blues Boogie	Sunrise	Elvis Presley
v_U8vXSc9_4	Burning Love	The Essential Elvis Presley	Elvis Presley
blmeWAWjlyk	Wear My Ring Around Your Neck	50,000,000 Elvis Fans Can't Be Wrong: Elvis' Gold Records, Vol. 2	Elvis Presley
aCOURapuB6Q	Kentucky Rain	From Elvis in Memphis	Elvis Presley
1w4VEc92Y_4	Burning Love	Elv1s: 30 #1 Hits	Elvis Presley
avk8-YRq_e8	Such a Night	Elvis Is Back	Elvis Presley
F-H-RfS3vSw	Heartbreak Hotel (Second 'Sit-Down' Show - Live)	'68 Comeback Special (50th Anniversary Edition)	Elvis Presley
gR8auJHdex8	Paralyzed	Elvis	Elvis Presley
4cJO4h-Cq2U	Can't Help Falling in Love (Live at The Honolulu International Center, Hawaii January 14, 1973)	Aloha from Hawaii via Satellite (Legacy Edition)	Elvis Presley
EUvbgY79wuA	(Let Me Be Your) Teddy Bear	Loving You	Elvis Presley
w_Pe_WA5mqk	Milkcow Blues Boogie	A Date With Elvis	Elvis Presley
AMdKnZiwixk	Valhalla	Dusk to Dawn	Emancipator
rDcj4G1N6Co	Sunny Bliss	Sunny Bliss	Emapea
OAmEgXmhY9Y	Wajang Woman	Nappy Music Man: Soul-Pop-Disco-Funk-Calypso-Crossover from Trinidad 1975-1981	Embryo
tUrtp6RN6wQ	Kurdistan	Embryo's Reise	Embryo
PhNtKdrlmhY	Karn Evil 9 1st Impression, Pt. 2 (Alternate Version)	Brain Salad Surgery	Emerson, Lake & Palmer
eva7qTcZJjo	Pictures At An Exhibition	A Time And A Place	Emerson, Lake & Palmer
s6InlBsym3g	Bananeira	Emilio Santiago	Emilio Santiago
AAtBp2AFIuE	Miracle	Miracle	Eminus
hYFvfhyE6iE	The Good Book	The Inner Flame: A Tribute to Rainer Ptacek	Emmylou Harris
xA0ShPtnjXU	It's You That I Need	Sunshine (The Enchantment Anthology 1975-1984)	Enchantment
nFrhKthPTyU	Endangered Species	The Endangered Species	Endangered Species
hkqsJIQFKNc	The Last Waltz	The Last Waltz	Engelbert Humperdinck
aTqyIeYw5nI	Bear Catching Fish	Bear Catching Fish	Engine Kid
p0up6SSxujo	Dowdy Ferry Road	Dowdy Ferry Road	England Dan & John Ford Coley
TcZVdi-1zds	Moisture	Halflife	Eprom
wh8X82ON4Io	Baby Come Back	Oh Julie	Equals
XwjyHyr5cxk	Chattanooga Choo Choo	Rock'n'Roll (Boogie Rock)	Ernie Fields Orchestra
U9UwswusDQc	Raunchy	Lost Hits Of The 50's	Ernie Freeman
L--v9ols1vg	Shout Shout (Knock Yourself Out)	Shout! Shout! (Knock Yourself Out)	Ernie Maresca
jQgJh7Ohn2w	Josephine	Josephine	Escort
m9oGF1vJAxs	Cocaine Blues	Cocaine Blues	Escort
RnUtvZR8f5k	Cocaine Blues	Escort	Escort
sloDU7XfnTU	Everything I Am	Everything I Am	Ethereal
Y_ewqq4mcHo	Histoire de graine	Batelages	Etron Fou Leloublan
pejfmfRWBWs	The Wallflower (AKA Roll With Me Henry) (Single Version)	Classic Masters	Etta James
TPQRyzvobP8	Unspoken Dreams of Light	Outlaw	Eugene McDaniels
dhPnqHwb1Ek	Here Comes the Rain Again (Remastered Version)	Touch (Reissue - Deluxe Edition)	Eurythmics
pdP9aGpiZ5w	On The Roof Again	Horrorscope	Eve 6
hwt9Yq6CVSY	Santa Monica	Sparkle And Fade	Everclear
SU8f8HtsYUI	Heroin Girl	Sparkle And Fade	Everclear
WzNyzAeIXK4	Summerland	Sparkle And Fade	Everclear
YzzD_81GvkM	Wake Up Little Susie	D I V O R C E	Everly Brothers
7LZIEUxH9Ro	Transcend	Chillhop Essentials Winter 2021	Evil Needle
0am_BfODDvc	Lost In This Moment	Chillhop Essentials Summer 2022	Evil Needle
RXT5OvdtTT0	Kiss You All Over	Mixed Emotions	Exile
fjLF0CsaxNg	Kiss You All Over	Kiss You All Over	Exile
5y7xC6bG2R8	The Sea	From Silence	Exitmusic
AjUOUt7cfBY	How's That	EP2	FKA twigs
iLWR9ZlMyZg	Skyline	French Kiwi Juice	FKJ
tDoseU9PT6w	Tui	.Wave, Vol. 2	FKJ
ieXSGX3udHw	TUI	TUI	FKJ
VILtUYsW-9I	Misdemeanor	Foster Sylvers	FOSTER SYLVERS
XRSLqT49DX4	CRAZY DREAM	PASS NO PAST～EP＆シングルズ	FRICTION
znb4MIahD3U	Take Me	LAMP Records - It Glowed Like the Sun: The Story of Naptown's Motown 1969-1972	Fabulous Souls
K8n_lKuIpK0	Midlife Crisis	Angel Dust	Faith No More
-t7AdYMkM0A	Landshark	Landshark / Where the Wild Things Are	Fang
CnkFFbLp2xk	A Dream of You	A Dream of You	Far Caspian
mHTnpLAhV7M	Finding My Way Home	Between Days	Far Caspian
V5wbgEXf0i8	Where There's a Whip There's a Way	Wake Me When It's Over	Faster Pussycat
VlYKXTPILCk	My Lifestyle	Jealous Ones Still Envy (J.O.S.E)	Fat Joe
qUh4EN02nrs	Fight Club (feat. M.O.P. & Petey Pablo)	Jealous Ones Still Envy (J.O.S.E)	Fat Joe
nG-SpZmTLeo	Traffic Stoppers	Breakin' Out	Fat Larry's Band
pQcdeogWqps	I Believe In Something Better	Serfs Up!	Fat White Family
oUBMO4n_0UY	Slow Boat to China	The First King of Rock and Roll Volume 1	Fats Domino
inV69OghZ18	Kansas City	The First King of Rock and Roll Volume 1	Fats Domino
sC0EUxXJl2k	Kansas City	This is Gold, Volume 1	Fats Domino
OjFVmPkGGAM	South of the Border	Rock Masters - 250 Original Greatest Hits	Fats Domino
FWQcxwwMwBA	I'm Walkin'	Golden Age of Rock 'n' Roll (Volume 1)	Fats Domino
NbqSbTRCBl4	I'm Walkin'	The Fats Domino Jukebox: 20 Greatest Hits The Way You Originally Heard Them	Fats Domino
-FD2QyE2s5E	Angelito (Esdlcp Remix)	Reconstructions, Vol. 1 (Remixes)	Fernando Milagros
mR56DXA_Cg0	(Feels Like) Heaven	Feels Like Heaven (The Best)	Fiction Factory
TaEfvhcJgvM	Mediterasian	Mediterasian	Filippo Dall'asta
9DxO292lTEk	Mediterasian	Mediterasian	Filippo Dall'asta
aH6xJmJKr_k	Sweet Dreams (Live In Chicago)	Live In Chicago	Fitz and The Tantrums
IrxxTvkcAA4	Moneygrabber	Pickin' up the Pieces	Fitz and the Tantrums
Nyr0EWSF8kM	Still Of The Night	Original Solid Gold Hits Volume 1	Five Satins
YkY04v5YNW8	Teenage Head	Teenage Head	Flamin' Groovies
YY-jVXG9JqY	Gnu Song	The Best Of Comedy & Music	Flanders & Swann
oMhjrj7wlSg	Small Beginnings	Flash	Flash
yaGFwKIJR7c	Hold Me	Mirage	Fleetwood Mac
KOVyBhVsOV0	Sara	Greatest Hits	Fleetwood Mac
ScSsOA4UVr8	Sara (2002 Remaster)	The Very Best Of Fleetwood Mac	Fleetwood Mac
tqOLTlZ_CcM	Silver Springs (2004 Remaster)	Rumours (Super Deluxe)	Fleetwood Mac
SLlYUlS_Awo	Second Hand News (2004 Remaster)	Rumours	Fleetwood Mac
zLAXk8KSxsU	Oh Daddy (2004 Remaster)	Rumours (Deluxe)	Fleetwood Mac
KeLY7sP345k	Go Your Own Way (Live 1980, Cleveland, OH)	Live	Fleetwood Mac
bLfcwDZ5GzQ	Second Hand News (2004 Remaster)	Rumours (Deluxe)	Fleetwood Mac
kVE4aOUX2iM	Silver Springs (2004 Remaster)	Rumours (Deluxe)	Fleetwood Mac
e52xfRzUCpU	Smile at You (Outtake)	Mirage (Deluxe Edition)	Fleetwood Mac
abticFBnddk	Oh Daddy (2004 Remaster)	Rumours	Fleetwood Mac
AdY93EljQ1I	Foreign Language (Flight Facilities Extended Mix) (feat. Jess)	Foreign Language (Remixes)	Flight Facilities
5R-PfDNsoT8	Way Of The World	Album - Generic Flipper	Flipper
IQu_pFOzZ50	Dying Punch (Dub Version)	Floating Version	Floating Action
QpHMp_thBoE	K&G Beat	J&W Beat	Floating Points
PA5Ym2bcnTY	Happy Together	Covers	Floor Cry
2Kcy3eIubG0	Cosmic Love	Lungs (10th Anniversary Edition)	Florence + The Machine
Bv7kaJ1WWMs	Cosmic Love	Lungs (Digital Deluxe Version)	Florence + The Machine
M5qYBhacTLo	Satori Part I	Satori	Flower Travellin' Band
h2NKR1xt8pU	Icehouse	Icehouse (30th Anniversary Edition)	Flowers
xt7pS769Ay0	Waiting On A War	Medicine At Midnight	Foo Fighters
2Psg8CaJkUQ	Aurora	There Is Nothing Left To Lose	Foo Fighters
yu25wba5Eyg	I'll Stick Around	Foo Fighters	Foo Fighters
gJgJSizbH2g	Weenie Beenie	Foo Fighters	Foo Fighters
IipJAYA1p4I	New Way Home	The Colour And The Shape	Foo Fighters
apy6d_coAFY	Long Road To Ruin	Echoes, Silence, Patience & Grace	Foo Fighters
rNo5LkUnNEs	Underwater Girl	he(r)art	For Tracy Hyde
ShHoIRaa0lw	Feels like the First Time	Foreigner (Expanded)	Foreigner
RIdfPBmUAXc	Waiting for a Girl like You	4 (Expanded)	Foreigner
BxxZUgiH-oo	Waiting for a Girl Like You	Records	Foreigner
8tMKanAqkbc	Sit Next to Me	Sacred Hearts Club	Foster The People
1v4twH9KbnU	Reach Out I'll Be There (Single Version / Mono)	The Ultimate Collection: Four Tops	Four Tops
CoZayIuTrf4	Reach Out I'll Be There (Single Version / Mono)	Hitsville USA - The Motown Singles Collection 1959-1971	Four Tops
63wSCGTlgJw	It's The Same Old Song (Single Version / Mono)	The Complete Motown Singles, Vol. 5: 1965	Four Tops
oZLG9MV5GvQ	It's The Same Old Song	Four Tops Second Album	Four Tops
Y9l4MGwpQS0	Bernadette	20th Century Masters - The Millennium Collection: The Best Of The Four Tops	Four Tops
3AKj2W4e-BQ	Can't Seem To Get You Out Of My Mind	Yesterday's Dreams	Four Tops
vQ4eRsEjIFY	Bernadette	Reach Out	Four Tops
AUZ3INx3-KA	Reach Out I'll Be There	Reach Out	Four Tops
MHOly1URJjw	It's The Same Old Song (Single Version / Mono)	More Songs From The Original Soundtrack Of The Big Chill 15th Anniversary	Four Tops
JoylmpPkEB0	Reach Out I'll Be There	20th Century Masters - The Millennium Collection: The Best Of The Four Tops	Four Tops
Z8oTvIaWH7s	Poupée de cire, poupée de son	Mes Débuts	France Gall
zQTlrC6FUlQ	Fever	Caught In The Act (2 Albums on 1 CD)	Frances Faye
AuwukTd8Tzo	All My Ghosts	Frank Black & The Catholics	Frank Black And The Catholics
1Dv-Bs56hDM	How Long Has This Been Going On	Frank Rosolino Quintet	Frank Rosolino Quintet
fjKp0G3dOK0	Pennies from Heaven	Songs for Swingin' Lovers!	Frank Sinatra
J1oj7Z1IN8A	I've Got You Under My Skin	Sinatra's Sinatra	Frank Sinatra
i6AQpAn7luU	In The Wee Small Hours Of The Morning (Remastered 1998)	Classic Sinatra - His Great Performances 1953-1960	Frank Sinatra
FebPXqfHjHw	Wave	Sinatra & Company	Frank Sinatra
nqISqqbMhls	Summer Wind	Strangers In The Night (Expanded Edition)	Frank Sinatra
SoAQg9hVy9o	Cherry Pies Ought to Be You	The Columbia Years (1943-1952): The Complete Recordings: Volume 11	Frank Sinatra
BTOeRwIUnG0	Strangers In The Night	Strangers In The Night (Expanded Edition)	Frank Sinatra
gpeiuVL5hLs	Love And Marriage	Ultimate Sinatra	Frank Sinatra
j7Jfs9MY0hg	In The Wee Small Hours Of The Morning (Remastered 1998)	In The Wee Small Hours	Frank Sinatra
YFham2Xu6nA	The Way You Look Tonight (Remastered 2008)	Nothing But The Best	Frank Sinatra
8XuL5xSVL7s	You Make Me Feel so Young	Songs for Swingin' Lovers!	Frank Sinatra
hWG6p92LIk0	Together	All Alone	Frank Sinatra
TeDfgUvyKHk	It Was A Very Good Year (Remastered 2008)	Nothing But The Best	Frank Sinatra
LWXUdqvVO8Y	Somethin' Stupid	The World We Knew	Frank Sinatra & Nancy Sinatra
684barVZEg4	Dede Dinah	Greatest Hits	Frankie Avalon
ZLIZGqCZjVE	Apathy	Vessel	Frankie Cosmos
-4UDn2owJQE	Sea Cruise	For the Love of Doo Wop, Vol. 3	Frankie Ford
0N0UekNR-FY	Sea Cruise	Louisiana & The Old New Orleans Sound	Frankie Ford
PQaisBIv6ng	Sea Cruise	Pop & Doo Wop One Hit Wonders	Frankie Ford
EJg3hOJSBnk	I Believe	Command Performance	Frankie Laine
oZTBNzNkTpw	Moonlight Gambler	The Very Best of Frankie Laine	Frankie Laine
4lkTe_0hIJ0	Tell Me a Story (Single Version)	The Essential Frankie Laine	Frankie Laine
hbOmCcvmdPY	The ABC's of Love	Doo Wop Classics, Vol. 3	Frankie Lymon
t5NML9XwT_s	Why Do Fools Fall In Love	Modern Art of Music: Wedding Album	Frankie Lymon
bL_WVdYfVgo	The Abc's of Love	The Abc's of Love	Frankie Lymon
Wb27div_K4k	Why Do Fools Fall in Love	The Abc's of Love	Frankie Lymon
3e_qZCOaw3A	I 'm Not A Juvinile Delinquent	The Summer Of '57	Frankie Lymon
RpC508eA2-A	Why Do Fools Fall In Love	Vintage Rock 50's	Frankie Lymon & The Teenagers
9fUG1LGE2pM	Why Do Fools Fall In Love	Rock'n'Roll & Jukebox Hits - 60 Originals From The 50s	Frankie Lymon & The Teenagers
KqX6r3KPEGY	I'm Not A Juvenile Delinquent	Rock, Rock, Rock	Frankie Lymon & The Teenagers
RU9OTKk-lZ8	Moon in My Mind	Interstellar	Frankie Rose
h1ZheD9McPo	Candy	Frankie Rose and The Outs	Frankie Rose and the Outs
Xtyaf7AZpU0	She's Long and Tall	The Raging Teens, Vol. 3	Frankie St. John & the Star-Fires
q7R9-e4f8Kw	Working My Way Back to You (2007 Remaster)	Jersey Beat: The Music Of Frankie Valli and The Four Seasons	Frankie Valli & The Four Seasons
0Ae-TCYR82I	Rag Doll	Jersey Boys: Music From The Motion Picture And Broadway Musical	Frankie Valli & The Four Seasons
LVAsnD969qs	Sherry	Sherry and 11 Other Hits	Frankie Valli & The Four Seasons
AbQ1rDc3Cx0	Who Loves You	Who Loves You	Frankie Valli & The Four Seasons
vJE2EEP8t6M	Let's Hang On (2006 Remaster)	The Definitive Pop Collection	Frankie Valli & The Four Seasons
pbQpjEyavWU	Big Girls Don't Cry	Sherry and 11 Other Hits	Frankie Valli & The Four Seasons
FFsb9jvEik4	Walk Like a Man (2006 Remaster)	The Definitive Pop Collection	Frankie Valli & The Four Seasons
0g4IPEkxmtI	Sherry	September	Frankie Valli & The Four Seasons
_sQaaaoPHe8	Realization	ZAM	Frankie and the Witch Fingers
jZxZW_2tUb4	Underneath You	ZAM	Frankie and the Witch Fingers
wIKrPIKk_M4	Simulator (Live)	Levitation Sessions (Live)	Frankie and the Witch Fingers
rZ0JDJbevOM	The Fallen	You Could Have It So Much Better	Franz Ferdinand
ALFvky8HhUw	Black Star Liners	Black Starliner	Fred Locks
8IkUZeHVAfQ	Other Side to This Life	Bleecker And McDougal	Fred Neil
BabBU_swvEg	High Times (feat. F.T. & Eastsidaz)	Greatest Hits Vol. 1	FredWreck
OPNumqiy-RE	Do the Freddie	The Very Best Of	Freddie & The Dreamers
ENsSN2EFyZ0	The Young Ones (2005 Remaster)	The Very Best Of	Freddie & The Dreamers
Ts0gMDUzEag	Do the Freddie	The Ultimate Collection	Freddie & The Dreamers
KGXOee6-Wis	The Young Ones (2005 Remaster)	6 x 6: The Sixties	Freddie & The Dreamers
3XUfOiOJMFk	Snatch It And Grab It	Whistle Bait: 25 Rockabilly Rave-Ups	Freddie Hart
Hv3x4bIUjoQ	Lowdown In Lodi	Texas Cannonball	Freddie King
H_wC5oFiGcw	Crazy Girl (Part 1)	The Funky Side of Goldband/ANLA Records	Freddie Love
qXDc5COhye8	Picture on the Wall	Picture on the Wall (Deluxe Edition)	Freddie McKay
70_YD31vSbc	Band of Gold	Soul Music Finest, Vol. 1	Freeda Payne
PfYG9W-HCpY	Location	Weathervanes	Freelance Whales
Rvv3a5iq9pQ	Friday Nights	Next Jack Swing	French Horn Rebellion
h7sAMm6fWD4	Our Lordship Has Devised a New Billing System	Ego Scriptor	Frog Eyes
gxKo4RMiJxM	Idle Songs	Tears Of The Valedictorian	Frog Eyes
A0rfQz27iEw	If You Feel It, Say Yeah	Fruit	Fruit
n_QLIgLvulo	Love So Cold	Power	Fryars
IBg0wXPZagQ	Motions	Corals	Fujitsu
nhALP9I_kpQ	Real Love (Maratta Remix) (feat. Holland Greco & Maratta)	Real Love	Funk LeBlanc
GTeEmo5uVNg	One of a Kind	One of a Kind	Funk Leblanc
gQw7b489DlE	One Nation Under a Groove	Young Soul Rebels	Funkadelic
jn52ojCCPWI	Cosmic Slop	Cosmic Slop	Funkadelic
9zZfbkUkodY	Free Your Mind And Your Ass Will Follow	Free Your Mind... And Your Ass Will Follow	Funkadelic
8wQBffjTt8c	Hit It and Quit It	Maggot Brain	Funkadelic
B_9rYJuuHj4	One Nation Under A Groove	Young Soul Rebel (Original Soundtrack)	Funkadelic
vgfhN5okbyY	Shake It Don't Break It	Shake It Don't Break It	Funkin Matt
